"ID","Cohort_ID","Year","Grade","Domain","Government","Exposure_group","N_student","P_girls","ICSEA","ScoreDif","SE"
17,200,2012,"Year 5","Grammar and Punctuation","Yes","High exposure",229,0.537117903930131,940,-19.24421857844,13.4721545086088
17,201,2013,"Year 5","Grammar and Punctuation","Yes","High exposure",211,0.5260663507109,933,-27.8915655007355,16.9988177162346
17,202,2014,"Year 5","Grammar and Punctuation","Yes","High exposure",204,0.504901960784314,922,-13.5436361615119,14.0270487843664
17,203,2015,"Year 5","Grammar and Punctuation","Yes","High exposure",186,0.505376344086022,927,-20.596427525865,15.3828190852255
17,204,2016,"Year 5","Grammar and Punctuation","Yes","High exposure",182,0.483516483516484,927,-14.0299036789016,17.0296179891022
18,209,2008,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",289,0.536332179930796,998,-31.1930299049325,14.9987522757625
18,210,2009,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",270,0.496296296296296,998,-18.4908066655562,13.1291681509042
18,211,2010,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",250,0.464,960,-70.596735472922,15.4705155802592
18,212,2011,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",229,0.458515283842795,961,-41.2856468461683,16.3064338182395
18,213,2012,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",212,0.476415094339623,960,-58.1989439890393,15.3110842805824
18,214,2013,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",193,0.461139896373057,938,-55.5007634896191,18.8880179617416
18,215,2014,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",180,0.483333333333333,944,-61.837780420724,18.0457018262284
18,216,2015,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",165,0.466666666666667,932,-42.5698112362521,18.3444170196171
18,217,2016,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",141,0.460992907801418,939,-36.828566910166,18.3820905917064
18,218,2017,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",138,0.420289855072464,938,-16.4071063487129,21.2888234184027
18,219,2018,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",153,0.470588235294118,926,-102.208103224368,20.9735368882781
18,207,2008,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",289,0.536332179930796,998,-17.8345166872172,13.4715657473758
18,208,2009,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",270,0.496296296296296,998,-42.0793808060084,13.4873723357285
18,209,2010,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",250,0.464,960,-25.5764581087526,15.1837480318427
18,210,2011,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",229,0.458515283842795,961,-22.7390247463115,13.969196170867
18,211,2012,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",212,0.476415094339623,960,-50.7494017771693,15.3366576803419
18,212,2013,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",193,0.461139896373057,938,-25.5553361748088,16.6876746486156
18,213,2014,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",180,0.483333333333333,944,-10.266047035849,14.1437623405488
18,214,2015,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",165,0.466666666666667,932,-56.4830196042783,19.5299736759288
18,215,2016,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",141,0.460992907801418,939,-12.2374100580433,16.8828845533531
18,216,2017,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",138,0.420289855072464,938,-6.12692233364231,16.9325908812592
18,217,2018,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",153,0.470588235294118,926,-13.1468523827677,17.2983041930692
19,222,2008,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",64,0.421875,1064,-8.33738966034309,25.6964836705216
19,223,2009,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",63,0.428571428571429,1064,-53.3136430631167,28.6901125870753
19,224,2010,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",56,0.535714285714286,979,-37.160906422294,35.7819973757604
19,225,2011,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",52,0.403846153846154,973,-37.3631150450284,35.8630060351579
19,226,2012,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",41,0.390243902439024,972,-53.0205264111721,26.9674824335007
19,227,2014,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",41,0.51219512195122,960,-88.7897208466901,33.3869093937345
19,228,2015,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",48,0.416666666666667,946,7.17938890849399,35.9657226475145
19,229,2016,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",51,0.431372549019608,924,-29.6652065024515,32.8983439168082
19,230,2017,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",64,0.40625,948,-3.88346070033107,28.2239044456306
19,231,2018,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",67,0.432835820895522,946,-12.523241184584,27.1444484311752
19,220,2008,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",64,0.421875,1064,11.9063963248494,20.6748137941932
19,221,2009,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",63,0.428571428571429,1064,86.7073429263782,31.1064216241423
19,222,2010,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",56,0.535714285714286,979,-3.13457567246364,33.521040045287
19,223,2011,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",52,0.403846153846154,973,-62.4657818187679,31.0265936642039
19,224,2012,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",41,0.390243902439024,972,44.4321281632994,33.7120106227383
19,225,2013,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",51,0.392156862745098,980,-32.3793693798963,34.0007625367627
19,226,2014,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",41,0.51219512195122,960,-58.5698225132567,26.6985511920772
19,227,2016,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",51,0.431372549019608,924,-28.0383973980592,25.312911016803
19,228,2017,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",64,0.40625,948,18.467066237138,26.7834286042961
19,229,2018,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",67,0.432835820895522,946,51.4268265857757,28.5932506886808
20,234,2008,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",167,0.473053892215569,1053,11.7948729154264,18.1680506641135
20,235,2009,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",156,0.480769230769231,1053,35.5453523588181,18.0146452386097
20,236,2010,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",159,0.452830188679245,1017,29.7833713643578,21.3895289064039
20,237,2011,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",158,0.481012658227848,1014,5.43362528668762,21.3181692075186
20,238,2012,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",144,0.506944444444444,1003,-17.3723240683719,18.1740148590833
20,239,2013,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",158,0.455696202531646,1000,-23.7812583035153,18.5631915383764
20,240,2014,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",142,0.457746478873239,1007,-6.10908984044887,20.8518468423787
20,241,2015,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",129,0.449612403100775,1015,4.77607233730801,18.2386952000907
20,242,2016,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",130,0.453846153846154,1010,44.7544346007008,21.2838416372158
20,243,2017,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",121,0.462809917355372,1002,24.2603042826155,18.1935527607435
20,244,2018,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",152,0.460526315789474,1003,-12.5918263901604,18.4047137093485
20,232,2008,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",167,0.473053892215569,1053,2.76247512976388,19.826405986339
20,233,2009,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",156,0.480769230769231,1053,-17.9244639539057,16.7516425705191
20,234,2010,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",159,0.452830188679245,1017,11.3448405698512,15.5849193509125
20,235,2011,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",158,0.481012658227848,1014,23.9211764127388,19.6348582283097
20,236,2012,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",144,0.506944444444444,1003,9.06165290092387,19.0788059138501
20,237,2013,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",158,0.455696202531646,1000,-54.4611583145478,19.7856138647095
20,238,2014,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",142,0.457746478873239,1007,-5.24823021510903,16.9599073253173
20,239,2015,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",129,0.449612403100775,1015,-9.58569846316396,20.0535553660598
20,240,2016,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",130,0.453846153846154,1010,17.6774397825944,25.0322375360254
20,241,2017,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",121,0.462809917355372,1002,24.3579873918358,19.5839685678843
20,242,2018,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",152,0.460526315789474,1003,23.1641035683883,19.5838950546188
21,247,2008,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",145,0.510344827586207,1037,27.0187666030852,18.5112695751565
21,248,2009,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",143,0.524475524475524,1037,-42.1970384372674,21.3141332785658
21,249,2010,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",134,0.5,1018,3.18980700447181,21.329648696718
21,250,2011,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",133,0.541353383458647,1013,27.0021993399558,23.7117991904556
21,251,2012,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",140,0.5,1006,-2.37434197539668,20.9640930979037
21,252,2013,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",137,0.489051094890511,1026,18.5660246777489,18.3680758199233
21,253,2014,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",157,0.439490445859873,1036,13.9565955547601,21.7466397015412
21,254,2015,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",185,0.421621621621622,1032,5.58273959579026,16.3013373361863
21,255,2016,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",208,0.475961538461538,1011,-7.01771924540165,16.4337717558801
21,256,2017,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",213,0.492957746478873,1027,8.03944484084217,14.9326890212754
21,257,2018,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",217,0.488479262672811,1016,16.9555451128394,18.2886108139865
21,245,2008,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",145,0.510344827586207,1037,5.43039403734862,15.1018004046831
21,246,2009,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",143,0.524475524475524,1037,-5.11508389749327,17.0478409461484
21,247,2010,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",134,0.5,1018,25.5498393426824,16.9154293071754
21,248,2011,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",133,0.541353383458647,1013,-4.1351238525647,17.1097988457172
21,249,2012,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",140,0.5,1006,-18.3665805821612,19.5907780395484
21,250,2013,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",137,0.489051094890511,1026,-8.51202803418662,25.0751446399826
21,251,2014,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",157,0.439490445859873,1036,8.16030838935559,19.4703607372916
21,252,2015,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",185,0.421621621621622,1032,23.731439014071,17.3032189019635
21,253,2016,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",208,0.475961538461538,1011,-1.27878163754354,15.273301479515
21,254,2017,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",213,0.492957746478873,1027,-22.259717402938,15.1720962614261
21,255,2018,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",217,0.488479262672811,1016,-0.862857908164197,14.5723432965395
22,259,2008,"Year 3","Grammar and Punctuation","Yes","No to low exposure",34,0.441176470588235,1023,-55.8393261832554,33.0641897576852
22,261,2013,"Year 3","Grammar and Punctuation","Yes","No to low exposure",38,0.394736842105263,850,-60.6391269103727,32.7554049157202
22,262,2014,"Year 3","Grammar and Punctuation","Yes","No to low exposure",38,0.5,897,-19.9840880410561,28.8138762653382
22,263,2015,"Year 3","Grammar and Punctuation","Yes","No to low exposure",44,0.409090909090909,853,-63.9959640105424,32.6879571760967
22,264,2016,"Year 3","Grammar and Punctuation","Yes","No to low exposure",41,0.365853658536585,864,-27.6471781931715,33.0979600384925
22,265,2018,"Year 3","Grammar and Punctuation","Yes","No to low exposure",40,0.325,856,6.33351531957883,33.3118453553029
22,258,2008,"Year 5","Grammar and Punctuation","Yes","No to low exposure",34,0.441176470588235,1023,-45.0638417596776,26.5594026142905
22,259,2010,"Year 5","Grammar and Punctuation","Yes","No to low exposure",30,0.4,879,36.2781393877995,28.4437116927978
22,260,2012,"Year 5","Grammar and Punctuation","Yes","No to low exposure",32,0.4375,908,-9.54231811322506,31.0997370240195
22,261,2015,"Year 5","Grammar and Punctuation","Yes","No to low exposure",44,0.409090909090909,853,-47.868358323118,30.8508377332838
22,262,2016,"Year 5","Grammar and Punctuation","Yes","No to low exposure",41,0.365853658536585,864,-63.7852491979897,30.7843860164635
22,263,2017,"Year 5","Grammar and Punctuation","Yes","No to low exposure",41,0.341463414634146,839,-78.4269663208379,30.7712983051714
22,264,2018,"Year 5","Grammar and Punctuation","Yes","No to low exposure",40,0.325,856,-16.6005311664259,28.6724498853434
23,266,2010,"Year 3","Grammar and Punctuation","Yes","No to low exposure",15,0.533333333333333,1089,-13.5140093720331,32.9593391034911
23,267,2011,"Year 3","Grammar and Punctuation","Yes","No to low exposure",17,0.529411764705882,1043,-54.9740148276242,32.5854709750421
23,266,2012,"Year 5","Grammar and Punctuation","Yes","No to low exposure",18,0.5,1058,-6.13377652483888,33.4307936587545
23,267,2013,"Year 5","Grammar and Punctuation","Yes","No to low exposure",15,0.666666666666667,968,-61.4053910637432,33.3476829455379
24,270,2008,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",74,0.5,1035,24.960580975705,22.0913252302427
24,271,2009,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",70,0.557142857142857,1035,-57.323046971156,26.784824489508
24,272,2010,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",74,0.567567567567568,1006,9.01338850877842,26.5527732422142
24,273,2011,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",68,0.617647058823529,1011,22.3648203978771,30.7579584600412
24,274,2012,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",76,0.631578947368421,1001,23.0741070264167,26.5001714057472
24,275,2013,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",76,0.644736842105263,1016,75.5912618804975,21.0835011829057
24,276,2014,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",75,0.613333333333333,1004,-14.1678761092328,32.9643270948414
24,277,2015,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",81,0.617283950617284,1016,55.0095509094401,24.8683093649807
24,278,2016,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",90,0.577777777777778,1017,34.9570972905004,26.8004159994796
24,279,2017,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",81,0.54320987654321,1017,38.0171839321157,28.4436161105826
24,280,2018,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",87,0.494252873563218,1013,2.79384165679486,20.9467591017792
24,268,2008,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",74,0.5,1035,18.8510370100353,23.6754826043536
24,269,2009,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",70,0.557142857142857,1035,14.1750480778982,19.3918667139818
24,270,2010,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",74,0.567567567567568,1006,32.4996114558305,23.6439299260463
24,271,2011,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",68,0.617647058823529,1011,-18.2450141782071,23.536675310527
24,272,2012,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",76,0.631578947368421,1001,18.9415341617828,28.487234426235
24,273,2013,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",76,0.644736842105263,1016,61.3008129414627,26.5302676405122
24,274,2014,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",75,0.613333333333333,1004,33.9178468104313,24.2393736692399
24,275,2015,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",81,0.617283950617284,1016,14.5851677916839,19.7599246212002
24,276,2016,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",90,0.577777777777778,1017,-35.9660739598511,33.2698117281912
24,277,2017,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",81,0.54320987654321,1017,44.4221755573065,21.4519313582337
24,278,2018,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",87,0.494252873563218,1013,46.484428098195,23.9409035194466
25,282,2016,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",28,0.357142857142857,1013,119.084326939513,36.4237645135142
25,281,2017,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",27,0.555555555555556,952,-0.673799156700178,33.4604147421548
26,285,2008,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",93,0.537634408602151,1037,54.5350258725107,21.2132938519379
26,286,2009,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",100,0.48,1037,-34.2052830226519,24.0136866320705
26,287,2010,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",115,0.521739130434783,990,-11.5124591734421,18.570521090966
26,288,2011,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",123,0.495934959349593,999,-8.66557428096061,25.2064737268757
26,289,2012,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",152,0.506578947368421,999,-23.0040821058264,18.2435420364333
26,290,2013,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",160,0.48125,998,-23.4189879640281,18.1753486591778
26,291,2014,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",173,0.491329479768786,1005,-35.4685688379729,20.9471904411712
26,292,2015,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",179,0.513966480446927,1001,-36.5106671847918,16.2484284616312
26,293,2016,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",177,0.485875706214689,1011,-9.01369461490686,15.1512155488484
26,294,2017,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",179,0.424581005586592,1011,1.82132883148051,18.2591743648074
26,295,2018,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",186,0.424731182795699,999,-83.1049547339244,21.1787053683617
26,283,2008,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",93,0.537634408602151,1037,21.7308898222307,23.8326354751597
26,284,2009,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",100,0.48,1037,20.6585017199214,26.6583712953053
26,285,2010,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",115,0.521739130434783,990,3.09503270840735,19.389762406869
26,286,2011,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",123,0.495934959349593,999,-51.2248217632322,21.7302268852697
26,287,2012,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",152,0.506578947368421,999,-2.7768880004907,16.889142595682
26,288,2013,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",160,0.48125,998,6.38449893231662,19.7888818317397
26,289,2014,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",173,0.491329479768786,1005,-7.23920817138531,19.6052759116425
26,290,2015,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",179,0.513966480446927,1001,-6.64622129808285,17.2984728326765
26,291,2016,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",177,0.485875706214689,1011,-35.1299361790605,17.0768861676728
26,292,2017,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",179,0.424581005586592,1011,-13.4531727414244,16.7743499722448
26,293,2018,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",186,0.424731182795699,999,-8.04290004499634,14.358442551746
27,298,2008,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",431,0.491879350348028,1008,18.2141656386629,11.7675257719
27,299,2009,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",440,0.479545454545455,1008,22.2270500032868,10.5971756242407
27,300,2010,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",443,0.501128668171558,1003,-8.86159077088144,10.9261969217917
27,301,2011,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",466,0.504291845493562,1002,-20.1760057369208,10.9893797933963
27,302,2012,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",508,0.507874015748031,996,-3.8034859481084,11.0620525886745
27,303,2013,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",525,0.497142857142857,996,-14.8343794427615,11.0143852266649
27,304,2014,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",529,0.491493383742911,997,-10.8383595721247,10.1064820084986
27,305,2015,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",530,0.484905660377358,996,2.9980840479648,9.78954773091075
27,306,2016,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",545,0.464220183486239,999,-5.82427658805678,8.95388220813213
27,307,2017,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",555,0.472072072072072,996,4.28394775741402,8.84840970011165
27,308,2018,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",568,0.459507042253521,997,-10.7216424527026,9.54863220189439
27,296,2008,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",431,0.491879350348028,1008,18.3576814413903,10.3023020120004
27,297,2009,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",440,0.479545454545455,1008,1.3237817446474,10.3199351115252
27,298,2010,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",443,0.501128668171558,1003,-13.8062663329959,10.8025907439376
27,299,2011,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",466,0.504291845493562,1002,-7.59695266273591,11.0772760371062
27,300,2012,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",508,0.507874015748031,996,-11.9350608587415,10.5333722242231
27,301,2013,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",525,0.497142857142857,996,-9.07871678548173,9.99844319566547
27,302,2014,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",529,0.491493383742911,997,-18.2301207368933,9.86108402125003
27,303,2015,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",530,0.484905660377358,996,-14.5473746356314,9.41673872400864
27,304,2016,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",545,0.464220183486239,999,4.51580246479007,9.36103369582025
27,305,2017,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",555,0.472072072072072,996,6.33027734135051,9.25288942730647
27,306,2018,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",568,0.459507042253521,997,-20.948108049747,9.01143916888426
28,311,2008,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",123,0.447154471544715,962,-39.2645853429491,21.425371700611
28,312,2009,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",123,0.463414634146341,962,-38.1939230647536,25.5373641215398
28,313,2010,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",112,0.508928571428571,931,-19.527196810039,21.1792383856764
28,314,2011,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",108,0.555555555555556,935,-22.6515260083048,24.3448378237802
28,315,2012,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",101,0.574257425742574,931,33.0723719692043,21.3288093375517
28,316,2013,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",92,0.597826086956522,910,-72.68798963217,22.5463545247604
28,317,2014,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",101,0.534653465346535,924,-67.786523140422,24.3095463143806
28,318,2015,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",104,0.5,916,-46.4450164873509,24.4951764961799
28,319,2016,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",112,0.535714285714286,929,-58.6620122267772,23.5287997812608
28,320,2017,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",122,0.516393442622951,945,-42.2603764077418,21.2910181302647
28,321,2018,"Year 3","Grammar and Punctuation","Yes","Moderate exposure",124,0.516129032258065,942,-63.9820598266167,21.0268661675064
28,309,2008,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",123,0.447154471544715,962,-31.230308299961,17.2711229792164
28,310,2009,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",123,0.463414634146341,962,-37.3194493729629,19.2625349530926
28,311,2010,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",112,0.508928571428571,931,-30.8408412569573,17.2081686088619
28,312,2011,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",108,0.555555555555556,935,-4.52832931269374,21.5174941129323
28,313,2012,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",101,0.574257425742574,931,1.47623147598082,19.562250686984
28,314,2013,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",92,0.597826086956522,910,-79.2028687885,28.6696928047476
28,315,2014,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",101,0.534653465346535,924,-31.9622956184924,19.767811100704
28,316,2015,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",104,0.5,916,-93.8554687651043,19.9487758642804
28,317,2016,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",112,0.535714285714286,929,-15.2001602560999,25.2630807797569
28,318,2017,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",122,0.516393442622951,945,-24.2517290362044,22.1226693295338
28,319,2018,"Year 5","Grammar and Punctuation","Yes","Moderate exposure",124,0.516129032258065,942,-60.2614105877473,22.5107774249274
29,322,2008,"Year 3","Grammar and Punctuation","Yes","No to low exposure",25,0.44,1023,21.9362418673279,35.2740936497653
29,323,2018,"Year 3","Grammar and Punctuation","Yes","No to low exposure",31,0.516129032258065,932,-109.431233954525,32.7592543996523
30,324,2009,"Year 3","Grammar and Punctuation","Yes","No to low exposure",23,0.565217391304348,962,38.7761684454652,33.2177007820508
30,326,2011,"Year 3","Grammar and Punctuation","Yes","No to low exposure",23,0.608695652173913,962,51.034210968235,36.0337820379819
30,324,2011,"Year 5","Grammar and Punctuation","Yes","No to low exposure",23,0.608695652173913,962,49.5471768393895,30.8715829170942
30,325,2012,"Year 5","Grammar and Punctuation","Yes","No to low exposure",23,0.565217391304348,956,28.6848877027504,33.6293686931688
31,328,2009,"Year 3","Grammar and Punctuation","Yes","No to low exposure",35,0.657142857142857,1059,27.0569429197116,30.4976038892411
31,329,2012,"Year 3","Grammar and Punctuation","Yes","No to low exposure",42,0.571428571428571,984,-51.1841202196767,30.7700669142391
31,330,2013,"Year 3","Grammar and Punctuation","Yes","No to low exposure",44,0.477272727272727,976,-152.701253695137,36.3507373961029
31,331,2014,"Year 3","Grammar and Punctuation","Yes","No to low exposure",48,0.458333333333333,1014,-15.0270226001342,28.5223721541265
31,332,2016,"Year 3","Grammar and Punctuation","Yes","No to low exposure",48,0.4375,983,15.6832051406226,25.3259193579527
31,333,2017,"Year 3","Grammar and Punctuation","Yes","No to low exposure",41,0.390243902439024,965,-62.5180081347987,27.0850017653627
31,334,2018,"Year 3","Grammar and Punctuation","Yes","No to low exposure",35,0.4,995,22.4080933332421,36.331675330413
31,327,2010,"Year 5","Grammar and Punctuation","Yes","No to low exposure",36,0.611111111111111,964,86.7200636866799,33.8253107099674
31,328,2011,"Year 5","Grammar and Punctuation","Yes","No to low exposure",48,0.520833333333333,975,25.7945166907565,25.0510132291208
31,329,2014,"Year 5","Grammar and Punctuation","Yes","No to low exposure",48,0.458333333333333,1014,-8.67777445494532,28.5777981798628
31,330,2015,"Year 5","Grammar and Punctuation","Yes","No to low exposure",54,0.444444444444444,1003,-33.3823758868502,30.6237260865064
31,331,2016,"Year 5","Grammar and Punctuation","Yes","No to low exposure",48,0.4375,983,-80.9753001699774,28.567097836453
31,332,2018,"Year 5","Grammar and Punctuation","Yes","No to low exposure",35,0.4,995,-15.5991761650579,26.7713583066073
